interaction_id,ticket_id,occurred_at,actor,kind,body
INTERACTION-0101504,TICKET-005752,2026-07-22T16:05:00Z,agent,message,First response.
INTERACTION-0101505,TICKET-005753,2026-07-06T11:15:00Z,customer,message,Initial report.
INTERACTION-0101506,TICKET-005753,2026-07-06T11:47:00Z,assist,suggestion_sent,First response.
INTERACTION-0101507,TICKET-005754,2026-07-08T10:47:00Z,customer,message,Initial report.
INTERACTION-0101508,TICKET-005754,2026-07-08T11:27:00Z,assist,suggestion_sent,First response.
INTERACTION-0101509,TICKET-005755,2026-07-12T16:52:00Z,customer,message,Initial report.
INTERACTION-0101510,TICKET-005755,2026-07-12T17:29:00Z,assist,suggestion_sent,First response.
INTERACTION-0101511,TICKET-005756,2026-07-26T07:20:00Z,customer,message,Initial report.
INTERACTION-0101512,TICKET-005756,2026-07-26T10:03:00Z,agent,message,First response.
INTERACTION-0101513,TICKET-005757,2026-07-19T11:54:00Z,customer,message,Initial report.
INTERACTION-0101514,TICKET-005757,2026-07-19T12:21:00Z,assist,suggestion_sent,First response.
INTERACTION-0101515,TICKET-005758,2026-07-14T13:31:00Z,customer,message,Initial report.
INTERACTION-0101516,TICKET-005758,2026-07-14T18:10:00Z,agent,message,First response.
INTERACTION-0101517,TICKET-005759,2026-07-19T09:26:00Z,customer,message,Initial report.
INTERACTION-0101518,TICKET-005759,2026-07-19T09:37:00Z,assist,suggestion_sent,First response.
INTERACTION-0101519,TICKET-005760,2026-07-25T17:03:00Z,customer,message,Initial report.
INTERACTION-0101520,TICKET-005760,2026-07-25T17:42:00Z,agent,message,First response.
INTERACTION-0101521,TICKET-005761,2026-07-06T10:20:00Z,customer,message,Initial report.
INTERACTION-0101522,TICKET-005761,2026-07-06T10:34:00Z,assist,suggestion_sent,First response.
INTERACTION-0101523,TICKET-005762,2026-07-23T07:00:00Z,customer,message,Initial report.
INTERACTION-0101524,TICKET-005762,2026-07-23T07:30:00Z,assist,suggestion_sent,First response.
INTERACTION-0101525,TICKET-005763,2026-07-15T10:23:00Z,customer,message,Initial report.
INTERACTION-0101526,TICKET-005763,2026-07-15T12:25:00Z,agent,message,First response.
INTERACTION-0101527,TICKET-005764,2026-07-12T15:49:00Z,customer,message,Initial report.
INTERACTION-0101528,TICKET-005764,2026-07-12T16:19:00Z,assist,suggestion_sent,First response.
INTERACTION-0101529,TICKET-005765,2026-07-17T15:05:00Z,customer,message,Initial report.
INTERACTION-0101530,TICKET-005765,2026-07-17T15:14:00Z,assist,suggestion_sent,First response.
INTERACTION-0101531,TICKET-005766,2026-07-24T12:00:00Z,customer,message,Initial report.
INTERACTION-0101532,TICKET-005766,2026-07-24T12:53:00Z,agent,message,First response.
INTERACTION-0101533,TICKET-005767,2026-07-11T15:24:00Z,customer,message,Initial report.
INTERACTION-0101534,TICKET-005767,2026-07-11T16:36:00Z,agent,message,First response.
INTERACTION-0101535,TICKET-005768,2026-07-24T17:04:00Z,customer,message,Initial report.
INTERACTION-0101536,TICKET-005768,2026-07-24T19:18:00Z,agent,message,First response.
INTERACTION-0101537,TICKET-005769,2026-07-16T12:50:00Z,customer,message,Initial report.
INTERACTION-0101538,TICKET-005769,2026-07-16T14:30:00Z,agent,message,First response.
INTERACTION-0101539,TICKET-005770,2026-07-26T07:41:00Z,customer,message,Initial report.
INTERACTION-0101540,TICKET-005770,2026-07-26T09:19:00Z,agent,message,First response.
INTERACTION-0101541,TICKET-005771,2026-07-24T13:57:00Z,customer,message,Initial report.
INTERACTION-0101542,TICKET-005771,2026-07-24T15:42:00Z,agent,message,First response.
INTERACTION-0101543,TICKET-005772,2026-07-23T13:24:00Z,customer,message,Initial report.
INTERACTION-0101544,TICKET-005772,2026-07-23T15:35:00Z,agent,message,First response.
INTERACTION-0101545,TICKET-005773,2026-07-26T11:20:00Z,customer,message,Initial report.
INTERACTION-0101546,TICKET-005773,2026-07-26T11:52:00Z,assist,suggestion_sent,First response.
INTERACTION-0101547,TICKET-005774,2026-07-06T12:28:00Z,customer,message,Initial report.
INTERACTION-0101548,TICKET-005774,2026-07-06T12:57:00Z,assist,suggestion_sent,First response.
INTERACTION-0101549,TICKET-005775,2026-07-14T18:20:00Z,customer,message,Initial report.
INTERACTION-0101550,TICKET-005775,2026-07-14T18:38:00Z,assist,suggestion_sent,First response.
INTERACTION-0101551,TICKET-005776,2026-07-19T16:11:00Z,customer,message,Initial report.
INTERACTION-0101552,TICKET-005776,2026-07-19T18:11:00Z,agent,message,First response.
INTERACTION-0101553,TICKET-005777,2026-07-18T15:14:00Z,customer,message,Initial report.
INTERACTION-0101554,TICKET-005777,2026-07-18T15:26:00Z,agent,message,First response.
INTERACTION-0101555,TICKET-005778,2026-07-13T12:55:00Z,customer,message,Initial report.
INTERACTION-0101556,TICKET-005778,2026-07-13T15:45:00Z,agent,message,First response.
INTERACTION-0101557,TICKET-005779,2026-07-16T07:18:00Z,customer,message,Initial report.
INTERACTION-0101558,TICKET-005779,2026-07-16T07:38:00Z,assist,suggestion_sent,First response.
INTERACTION-0101559,TICKET-005780,2026-07-10T17:15:00Z,customer,message,Initial report.
INTERACTION-0101560,TICKET-005780,2026-07-10T18:28:00Z,agent,message,First response.
INTERACTION-0101561,TICKET-005781,2026-07-21T13:03:00Z,customer,message,Initial report.
INTERACTION-0101562,TICKET-005781,2026-07-21T14:35:00Z,agent,message,First response.
INTERACTION-0101563,TICKET-005782,2026-07-04T08:22:00Z,customer,message,Initial report.
INTERACTION-0101564,TICKET-005782,2026-07-04T10:27:00Z,agent,message,First response.
INTERACTION-0101565,TICKET-005783,2026-07-07T11:26:00Z,customer,message,Initial report.
INTERACTION-0101566,TICKET-005783,2026-07-07T11:55:00Z,assist,suggestion_sent,First response.
INTERACTION-0101567,TICKET-005784,2026-07-17T09:45:00Z,customer,message,Initial report.
INTERACTION-0101568,TICKET-005784,2026-07-17T12:50:00Z,agent,message,First response.
INTERACTION-0101569,TICKET-005785,2026-07-17T11:41:00Z,customer,message,Initial report.
INTERACTION-0101570,TICKET-005785,2026-07-17T12:37:00Z,agent,message,First response.
INTERACTION-0101571,TICKET-005786,2026-07-05T16:08:00Z,customer,message,Initial report.
INTERACTION-0101572,TICKET-005786,2026-07-05T16:38:00Z,assist,suggestion_sent,First response.
INTERACTION-0101573,TICKET-005787,2026-07-23T16:46:00Z,customer,message,Initial report.
INTERACTION-0101574,TICKET-005787,2026-07-23T17:53:00Z,agent,message,First response.
INTERACTION-0101575,TICKET-005788,2026-07-12T18:23:00Z,customer,message,Initial report.
INTERACTION-0101576,TICKET-005788,2026-07-12T21:04:00Z,agent,message,First response.
INTERACTION-0101577,TICKET-005789,2026-07-01T09:19:00Z,customer,message,Initial report.
INTERACTION-0101578,TICKET-005789,2026-07-01T10:18:00Z,agent,message,First response.
INTERACTION-0101579,TICKET-005790,2026-07-27T14:08:00Z,customer,message,Initial report.
INTERACTION-0101580,TICKET-005790,2026-07-27T14:44:00Z,assist,suggestion_sent,First response.
INTERACTION-0101581,TICKET-005791,2026-07-09T10:15:00Z,customer,message,Initial report.
INTERACTION-0101582,TICKET-005791,2026-07-09T10:52:00Z,assist,suggestion_sent,First response.
INTERACTION-0101583,TICKET-005792,2026-07-12T12:04:00Z,customer,message,Initial report.
INTERACTION-0101584,TICKET-005792,2026-07-12T14:00:00Z,agent,message,First response.
INTERACTION-0101585,TICKET-005793,2026-07-13T18:19:00Z,customer,message,Initial report.
INTERACTION-0101586,TICKET-005793,2026-07-13T20:22:00Z,agent,message,First response.
INTERACTION-0101587,TICKET-005794,2026-07-26T17:22:00Z,customer,message,Initial report.
INTERACTION-0101588,TICKET-005794,2026-07-26T19:25:00Z,agent,message,First response.
INTERACTION-0101589,TICKET-005795,2026-07-18T08:39:00Z,customer,message,Initial report.
INTERACTION-0101590,TICKET-005795,2026-07-18T09:51:00Z,agent,message,First response.
INTERACTION-0101591,TICKET-005796,2026-07-04T17:38:00Z,customer,message,Initial report.
INTERACTION-0101592,TICKET-005796,2026-07-04T18:32:00Z,agent,message,First response.
INTERACTION-0101593,TICKET-005797,2026-07-01T18:17:00Z,customer,message,Initial report.
INTERACTION-0101594,TICKET-005797,2026-07-01T20:09:00Z,agent,message,First response.
INTERACTION-0101595,TICKET-005798,2026-07-21T12:41:00Z,customer,message,Initial report.
INTERACTION-0101596,TICKET-005798,2026-07-21T14:58:00Z,agent,message,First response.
INTERACTION-0101597,TICKET-005799,2026-07-09T12:41:00Z,customer,message,Initial report.
INTERACTION-0101598,TICKET-005799,2026-07-09T13:31:00Z,agent,message,First response.
INTERACTION-0101599,TICKET-005800,2026-07-19T09:29:00Z,customer,message,Initial report.
INTERACTION-0101600,TICKET-005800,2026-07-19T12:22:00Z,agent,message,First response.
INTERACTION-0101601,TICKET-005801,2026-07-16T17:02:00Z,customer,message,Initial report.
INTERACTION-0101602,TICKET-005801,2026-07-16T20:09:00Z,agent,message,First response.
INTERACTION-0101603,TICKET-005802,2026-07-25T15:17:00Z,customer,message,Initial report.
INTERACTION-0101604,TICKET-005802,2026-07-25T16:43:00Z,agent,message,First response.
INTERACTION-0101605,TICKET-005803,2026-07-07T07:36:00Z,customer,message,Initial report.
INTERACTION-0101606,TICKET-005803,2026-07-07T10:14:00Z,agent,message,First response.
INTERACTION-0101607,TICKET-005804,2026-07-22T13:59:00Z,customer,message,Initial report.
INTERACTION-0101608,TICKET-005804,2026-07-22T16:40:00Z,agent,message,First response.
INTERACTION-0101609,TICKET-005805,2026-07-01T12:23:00Z,customer,message,Initial report.
INTERACTION-0101610,TICKET-005805,2026-07-01T13:32:00Z,agent,message,First response.
INTERACTION-0101611,TICKET-005806,2026-07-24T13:47:00Z,customer,message,Initial report.
INTERACTION-0101612,TICKET-005806,2026-07-24T16:14:00Z,agent,message,First response.
INTERACTION-0101613,TICKET-005807,2026-07-22T07:06:00Z,customer,message,Initial report.
INTERACTION-0101614,TICKET-005807,2026-07-22T08:28:00Z,agent,message,First response.
INTERACTION-0101615,TICKET-005808,2026-07-06T13:54:00Z,customer,message,Initial report.
INTERACTION-0101616,TICKET-005808,2026-07-06T15:45:00Z,agent,message,First response.
INTERACTION-0101617,TICKET-005809,2026-07-27T08:56:00Z,customer,message,Initial report.
INTERACTION-0101618,TICKET-005809,2026-07-27T10:29:00Z,agent,message,First response.
INTERACTION-0101619,TICKET-005810,2026-07-25T14:40:00Z,customer,message,Initial report.
INTERACTION-0101620,TICKET-005810,2026-07-25T18:03:00Z,agent,message,First response.
INTERACTION-0101621,TICKET-005811,2026-07-21T07:02:00Z,customer,message,Initial report.
INTERACTION-0101622,TICKET-005811,2026-07-21T07:15:00Z,agent,message,First response.
INTERACTION-0101623,TICKET-005812,2026-07-15T17:22:00Z,customer,message,Initial report.
INTERACTION-0101624,TICKET-005812,2026-07-15T19:09:00Z,agent,message,First response.
INTERACTION-0101625,TICKET-005813,2026-07-04T11:26:00Z,customer,message,Initial report.
INTERACTION-0101626,TICKET-005813,2026-07-04T12:57:00Z,agent,message,First response.
INTERACTION-0101627,TICKET-005814,2026-07-08T08:28:00Z,customer,message,Initial report.
INTERACTION-0101628,TICKET-005814,2026-07-08T09:25:00Z,agent,message,First response.
INTERACTION-0101629,TICKET-005815,2026-07-26T18:56:00Z,customer,message,Initial report.
INTERACTION-0101630,TICKET-005815,2026-07-26T21:25:00Z,agent,message,First response.
INTERACTION-0101631,TICKET-005816,2026-07-09T11:44:00Z,customer,message,Initial report.
INTERACTION-0101632,TICKET-005816,2026-07-09T11:57:00Z,agent,message,First response.
INTERACTION-0101633,TICKET-005817,2026-08-17T13:36:00Z,customer,message,Initial report.
INTERACTION-0101634,TICKET-005817,2026-08-17T13:50:00Z,assist,suggestion_sent,First response.
INTERACTION-0101635,TICKET-005818,2026-08-26T18:57:00Z,customer,message,Initial report.
INTERACTION-0101636,TICKET-005818,2026-08-26T19:38:00Z,agent,message,First response.
INTERACTION-0101637,TICKET-005819,2026-08-13T18:42:00Z,customer,message,Initial report.
INTERACTION-0101638,TICKET-005819,2026-08-13T19:52:00Z,agent,message,First response.
INTERACTION-0101639,TICKET-005820,2026-08-21T11:17:00Z,customer,message,Initial report.
INTERACTION-0101640,TICKET-005820,2026-08-21T12:23:00Z,agent,message,First response.
INTERACTION-0101641,TICKET-005821,2026-08-14T11:20:00Z,customer,message,Initial report.
INTERACTION-0101642,TICKET-005821,2026-08-14T11:52:00Z,assist,suggestion_sent,First response.
INTERACTION-0101643,TICKET-005822,2026-08-15T18:12:00Z,customer,message,Initial report.
INTERACTION-0101644,TICKET-005822,2026-08-15T19:26:00Z,agent,message,First response.
INTERACTION-0101645,TICKET-005823,2026-08-07T16:55:00Z,customer,message,Initial report.
INTERACTION-0101646,TICKET-005823,2026-08-07T18:35:00Z,agent,message,First response.
INTERACTION-0101647,TICKET-005824,2026-08-26T16:13:00Z,customer,message,Initial report.
INTERACTION-0101648,TICKET-005824,2026-08-26T16:31:00Z,assist,suggestion_sent,First response.
INTERACTION-0101649,TICKET-005825,2026-08-11T17:45:00Z,customer,message,Initial report.
INTERACTION-0101650,TICKET-005825,2026-08-11T18:53:00Z,agent,message,First response.
INTERACTION-0101651,TICKET-005826,2026-08-02T15:51:00Z,customer,message,Initial report.
INTERACTION-0101652,TICKET-005826,2026-08-02T18:15:00Z,agent,message,First response.
INTERACTION-0101653,TICKET-005827,2026-08-13T11:30:00Z,customer,message,Initial report.
INTERACTION-0101654,TICKET-005827,2026-08-13T11:58:00Z,assist,suggestion_sent,First response.
INTERACTION-0101655,TICKET-005828,2026-08-11T08:21:00Z,customer,message,Initial report.
INTERACTION-0101656,TICKET-005828,2026-08-11T08:39:00Z,assist,suggestion_sent,First response.
INTERACTION-0101657,TICKET-005829,2026-08-18T09:06:00Z,customer,message,Initial report.
INTERACTION-0101658,TICKET-005829,2026-08-18T09:28:00Z,assist,suggestion_sent,First response.
INTERACTION-0101659,TICKET-005830,2026-08-07T16:38:00Z,customer,message,Initial report.
INTERACTION-0101660,TICKET-005830,2026-08-07T17:14:00Z,assist,suggestion_sent,First response.
INTERACTION-0101661,TICKET-005831,2026-08-19T14:11:00Z,customer,message,Initial report.
INTERACTION-0101662,TICKET-005831,2026-08-19T16:14:00Z,agent,message,First response.
INTERACTION-0101663,TICKET-005832,2026-08-23T07:42:00Z,customer,message,Initial report.
INTERACTION-0101664,TICKET-005832,2026-08-23T09:21:00Z,agent,message,First response.
INTERACTION-0101665,TICKET-005833,2026-08-17T17:43:00Z,customer,message,Initial report.
INTERACTION-0101666,TICKET-005833,2026-08-17T19:36:00Z,agent,message,First response.
INTERACTION-0101667,TICKET-005834,2026-08-14T13:00:00Z,customer,message,Initial report.
INTERACTION-0101668,TICKET-005834,2026-08-14T14:07:00Z,agent,message,First response.
INTERACTION-0101669,TICKET-005835,2026-08-03T08:53:00Z,customer,message,Initial report.
INTERACTION-0101670,TICKET-005835,2026-08-03T10:31:00Z,agent,message,First response.
INTERACTION-0101671,TICKET-005836,2026-08-08T15:34:00Z,customer,message,Initial report.
INTERACTION-0101672,TICKET-005836,2026-08-08T15:53:00Z,assist,suggestion_sent,First response.
INTERACTION-0101673,TICKET-005837,2026-08-27T18:37:00Z,customer,message,Initial report.
INTERACTION-0101674,TICKET-005837,2026-08-27T19:18:00Z,agent,message,First response.
INTERACTION-0101675,TICKET-005838,2026-08-03T14:00:00Z,customer,message,Initial report.
INTERACTION-0101676,TICKET-005838,2026-08-03T14:25:00Z,assist,suggestion_sent,First response.
INTERACTION-0101677,TICKET-005839,2026-08-10T15:04:00Z,customer,message,Initial report.
INTERACTION-0101678,TICKET-005839,2026-08-10T18:28:00Z,agent,message,First response.
INTERACTION-0101679,TICKET-005840,2026-08-09T11:31:00Z,customer,message,Initial report.
INTERACTION-0101680,TICKET-005840,2026-08-09T11:48:00Z,agent,message,First response.
INTERACTION-0101681,TICKET-005841,2026-08-22T16:54:00Z,customer,message,Initial report.
INTERACTION-0101682,TICKET-005841,2026-08-22T17:22:00Z,assist,suggestion_sent,First response.
INTERACTION-0101683,TICKET-005842,2026-08-20T17:16:00Z,customer,message,Initial report.
INTERACTION-0101684,TICKET-005842,2026-08-20T19:09:00Z,agent,message,First response.
INTERACTION-0101685,TICKET-005843,2026-08-07T18:30:00Z,customer,message,Initial report.
INTERACTION-0101686,TICKET-005843,2026-08-07T20:57:00Z,agent,message,First response.
INTERACTION-0101687,TICKET-005844,2026-08-02T10:33:00Z,customer,message,Initial report.
INTERACTION-0101688,TICKET-005844,2026-08-02T10:58:00Z,agent,message,First response.
INTERACTION-0101689,TICKET-005845,2026-08-26T12:41:00Z,customer,message,Initial report.
INTERACTION-0101690,TICKET-005845,2026-08-26T14:29:00Z,agent,message,First response.
INTERACTION-0101691,TICKET-005846,2026-08-07T13:13:00Z,customer,message,Initial report.
INTERACTION-0101692,TICKET-005846,2026-08-07T13:24:00Z,assist,suggestion_sent,First response.
INTERACTION-0101693,TICKET-005847,2026-08-04T16:18:00Z,customer,message,Initial report.
INTERACTION-0101694,TICKET-005847,2026-08-04T16:42:00Z,assist,suggestion_sent,First response.
INTERACTION-0101695,TICKET-005848,2026-08-20T12:25:00Z,customer,message,Initial report.
INTERACTION-0101696,TICKET-005848,2026-08-20T12:49:00Z,assist,suggestion_sent,First response.
INTERACTION-0101697,TICKET-005849,2026-08-12T16:00:00Z,customer,message,Initial report.
INTERACTION-0101698,TICKET-005849,2026-08-12T16:24:00Z,assist,suggestion_sent,First response.
INTERACTION-0101699,TICKET-005850,2026-08-22T14:35:00Z,customer,message,Initial report.
INTERACTION-0101700,TICKET-005850,2026-08-22T15:03:00Z,assist,suggestion_sent,First response.
INTERACTION-0101701,TICKET-005851,2026-08-21T16:24:00Z,customer,message,Initial report.
INTERACTION-0101702,TICKET-005851,2026-08-21T17:54:00Z,agent,message,First response.
INTERACTION-0101703,TICKET-005852,2026-08-02T08:05:00Z,customer,message,Initial report.
INTERACTION-0101704,TICKET-005852,2026-08-02T08:32:00Z,assist,suggestion_sent,First response.
INTERACTION-0101705,TICKET-005853,2026-08-16T15:46:00Z,customer,message,Initial report.
